Time (min),Force (N),Position (mm)
2E-05,0.336,-0.000400
0.001,0.300,-0.000400
0.003,0.384,-0.000400
0.004,0.433,-0.000400
0.005,0.353,-0.000400
0.006,0.433,-0.000400
0.008,0.361,-0.000100
0.009,0.372,0.000800
0.01,0.528,0.00270
0.01,0.544,0.00440
0.01,0.607,0.00600
0.01,0.733,0.00750
0.02,0.775,0.00890
0.02,0.910,0.0104
0.02,0.974,0.0118
0.02,1.26,0.0131
0.02,1.37,0.0143
0.02,1.68,0.0157
0.02,2.02,0.0170
0.02,2.17,0.0182
0.03,2.52,0.0195
0.03,2.80,0.0209
0.03,3.23,0.0221
0.03,3.83,0.0235
0.03,4.29,0.0247
0.03,4.92,0.0260
0.03,5.60,0.0273
0.03,6.27,0.0286
0.04,7.20,0.0299
0.04,8.02,0.0311
0.04,8.96,0.0324
0.04,10.1,0.0337
0.04,11.4,0.0350
0.04,12.6,0.0363
0.04,13.9,0.0376
0.05,15.6,0.0389
0.05,17.1,0.0401
0.05,18.9,0.0414
0.05,20.8,0.0427
0.05,23.1,0.0440
0.05,25.1,0.0452
0.05,27.5,0.0465
0.05,30.1,0.0478
0.06,32.7,0.0491
0.06,35.4,0.0504
0.06,38.2,0.0517
0.06,41.4,0.0529
0.06,44.5,0.0542
0.06,48.0,0.0555
0.06,51.5,0.0569
0.06,55.1,0.0581
0.07,58.7,0.0594
0.07,62.7,0.0607
0.07,66.4,0.0620
0.07,70.4,0.0632
0.07,74.6,0.0645
0.07,78.7,0.0658
0.07,83.2,0.0671
0.07,87.7,0.0684
0.08,92.3,0.0697
0.08,96.6,0.0710
0.08,102,0.0723
0.08,106,0.0736
0.08,111,0.0748
0.08,116,0.0762
0.08,121,0.0774
0.08,126,0.0787
0.09,132,0.0800
0.09,137,0.0813
0.09,142,0.0825
0.09,148,0.0838
0.09,153,0.0851
0.09,159,0.0864
0.09,165,0.0877
0.1,171,0.0890
0.1,177,0.0903
0.1,183,0.0916
0.1,189,0.0929
0.1,195,0.0941
0.1,202,0.0954
0.1,208,0.0967
0.1,215,0.0980
0.1,222,0.0992
0.1,229,0.101
0.1,235,0.102
0.1,242,0.103
0.1,250,0.105
0.1,257,0.106
0.1,264,0.107
0.1,271,0.108
0.1,279,0.110
0.1,287,0.111
0.1,295,0.112
0.1,303,0.113
0.1,311,0.115
0.1,319,0.116
0.1,327,0.117
0.1,335,0.119
0.1,344,0.120
0.1,353,0.121
0.1,362,0.123
0.1,371,0.124
0.1,379,0.125
0.1,388,0.126
0.1,397,0.128
0.1,406,0.129
0.1,416,0.130
0.1,425,0.131
0.1,435,0.133
0.1,444,0.134
0.1,454,0.135
0.1,464,0.137
0.1,474,0.138
0.1,484,0.139
0.1,494,0.140
0.1,504,0.142
0.1,515,0.143
0.2,526,0.144
0.2,536,0.146
0.2,547,0.147
0.2,558,0.148
0.2,569,0.150
0.2,579,0.151
0.2,590,0.152
0.2,602,0.153
0.2,613,0.155
0.2,625,0.156
0.2,636,0.157
0.2,647,0.158
0.2,659,0.160
0.2,672,0.161
0.2,684,0.162
0.2,696,0.164
0.2,708,0.165
0.2,720,0.166
0.2,734,0.168
0.2,747,0.169
0.2,759,0.170
0.2,773,0.171
0.2,786,0.173
0.2,799,0.174
0.2,813,0.175
0.2,827,0.177
0.2,840,0.178
0.2,854,0.179
0.2,868,0.180
0.2,882,0.182
0.2,897,0.183
0.2,912,0.184
0.2,926,0.185
0.2,941,0.187
0.2,956,0.188
0.2,972,0.189
0.2,986,0.191
0.2,1000,0.192
0.2,1020,0.193
0.2,1030,0.194
0.2,1050,0.196
0.2,1070,0.197
0.2,1080,0.198
0.2,1100,0.200
0.2,1110,0.201
0.2,1130,0.202
0.2,1150,0.204
0.2,1170,0.205
0.2,1180,0.206
0.2,1200,0.207
0.2,1220,0.209
0.2,1230,0.210
0.2,1250,0.211
0.2,1270,0.213
0.2,1280,0.214
0.2,1300,0.215
0.2,1320,0.216
0.2,1340,0.218
0.2,1360,0.219
0.2,1370,0.220
0.2,1390,0.222
0.2,1410,0.223
0.2,1430,0.224
0.2,1450,0.225
