Time (min),Force (N),Position (mm)
2E-05,-0.0214,-0.000400
0.001,0.107,-0.000400
0.002,0.129,-0.000400
0.004,0.0487,-0.000400
0.005,0.221,-0.000400
0.006,0.145,-0.000400
0.007,0.200,-0.000100
0.008,0.278,0.000600
0.009,0.572,0.00230
0.01,0.906,0.00390
0.01,1.27,0.00530
0.01,1.50,0.00670
0.01,1.90,0.00800
0.02,2.33,0.00930
0.02,2.72,0.0106
0.02,3.44,0.0119
0.02,4.03,0.0131
0.02,4.74,0.0142
0.02,5.69,0.0154
0.02,6.76,0.0166
0.02,7.97,0.0178
0.02,9.25,0.0189
0.03,10.9,0.0201
0.03,12.6,0.0213
0.03,14.4,0.0224
0.03,16.8,0.0237
0.03,19.0,0.0248
0.03,21.5,0.0260
0.03,24.1,0.0271
0.03,26.9,0.0283
0.03,29.8,0.0295
0.04,33.2,0.0306
0.04,36.4,0.0318
0.04,40.1,0.0329
0.04,44.0,0.0341
0.04,48.1,0.0352
0.04,52.6,0.0364
0.04,57.2,0.0376
0.04,62.0,0.0388
0.05,66.9,0.0399
0.05,71.8,0.0411
0.05,77.2,0.0422
0.05,82.9,0.0434
0.05,88.7,0.0446
0.05,94.9,0.0457
0.05,101,0.0469
0.05,107,0.0481
0.05,114,0.0493
0.06,120,0.0504
0.06,127,0.0515
0.06,134,0.0527
0.06,141,0.0539
0.06,148,0.0550
0.06,155,0.0562
0.06,162,0.0574
0.06,170,0.0585
0.07,178,0.0597
0.07,185,0.0608
0.07,193,0.0620
0.07,201,0.0631
0.07,209,0.0643
0.07,217,0.0654
0.07,226,0.0665
0.07,235,0.0677
0.07,243,0.0689
0.08,253,0.0702
0.08,262,0.0713
0.08,272,0.0726
0.08,281,0.0737
0.08,291,0.0749
0.08,300,0.0761
0.08,310,0.0773
0.08,320,0.0784
0.09,330,0.0796
0.09,340,0.0807
0.09,350,0.0819
0.09,361,0.0830
0.09,371,0.0842
0.09,382,0.0854
0.09,394,0.0865
0.09,405,0.0877
0.09,417,0.0889
0.1,428,0.0901
0.1,439,0.0912
0.1,451,0.0924
0.1,463,0.0936
0.1,475,0.0947
0.1,488,0.0959
0.1,500,0.0971
0.1,513,0.0983
0.1,526,0.0994
0.1,539,0.101
0.1,553,0.102
0.1,566,0.103
0.1,579,0.104
0.1,593,0.105
0.1,607,0.106
0.1,622,0.108
0.1,635,0.109
0.1,650,0.110
0.1,665,0.111
0.1,680,0.112
0.1,694,0.113
0.1,710,0.115
0.1,725,0.116
0.1,741,0.117
0.1,757,0.118
0.1,773,0.119
0.1,790,0.120
0.1,806,0.122
0.1,823,0.123
0.1,840,0.124
0.1,857,0.125
0.1,873,0.126
0.1,890,0.127
0.1,907,0.129
0.1,924,0.130
0.1,942,0.131
0.1,959,0.132
0.1,977,0.133
0.1,994,0.134
0.1,1010,0.136
0.1,1030,0.137
0.1,1050,0.138
0.1,1070,0.139
0.1,1090,0.140
0.1,1100,0.141
0.1,1120,0.143
0.1,1140,0.144
0.2,1160,0.145
0.2,1180,0.146
0.2,1200,0.147
0.2,1220,0.148
0.2,1240,0.150
0.2,1260,0.151
0.2,1280,0.152
0.2,1300,0.153
0.2,1320,0.154
0.2,1340,0.155
0.2,1360,0.157
0.2,1380,0.158
0.2,1400,0.159
0.2,1420,0.160
0.2,1440,0.161
0.2,1460,0.162
0.2,1480,0.163
0.2,1500,0.165
0.2,1520,0.166
0.2,1540,0.167
0.2,1560,0.168
0.2,1580,0.169
0.2,1600,0.170
0.2,1620,0.172
0.2,1650,0.173
0.2,1670,0.174
0.2,1690,0.175
0.2,1710,0.176
0.2,1730,0.178
0.2,1750,0.179
0.2,1770,0.180
0.2,1800,0.181
0.2,1820,0.182
0.2,1840,0.183
0.2,1860,0.185
0.2,1880,0.186
0.2,1900,0.187
0.2,1930,0.188
0.2,1950,0.189
0.2,1970,0.190
0.2,1990,0.192
0.2,2020,0.193
0.2,2040,0.194
0.2,2060,0.195
0.2,2080,0.196
0.2,2110,0.197
0.2,2130,0.199
0.2,2150,0.200
0.2,2170,0.201
0.2,2200,0.202
0.2,2220,0.203
0.2,2240,0.204
0.2,2260,0.206
0.2,2290,0.207
0.2,2310,0.208
0.2,2330,0.209
0.2,2360,0.210
0.2,2380,0.211
0.2,2400,0.213
0.2,2430,0.214
0.2,2450,0.215
0.2,2470,0.216
0.2,2500,0.217
0.2,2520,0.218
0.2,2540,0.220
0.2,2570,0.221
0.2,2590,0.222
0.2,2620,0.223
0.2,2640,0.224
0.2,2660,0.225
0.2,2690,0.227
0.2,2710,0.228
0.2,2730,0.229
0.2,2760,0.230
0.2,2780,0.231
0.2,2810,0.232
0.2,2830,0.234
0.2,2850,0.235
0.2,2880,0.236
0.2,2900,0.237
0.2,2930,0.238
0.2,2950,0.239
0.2,2970,0.241
0.2,3000,0.242
0.2,3020,0.243
0.2,3050,0.244
0.3,3070,0.245
0.3,3100,0.246
0.3,3120,0.247
0.3,3140,0.249
0.3,3170,0.250
0.3,3190,0.251
0.3,3220,0.252
0.3,3240,0.253
0.3,3270,0.255
0.3,3290,0.256
0.3,3320,0.257
0.3,3340,0.258
0.3,3370,0.259
0.3,3390,0.260
0.3,3420,0.261
0.3,3440,0.263
0.3,3470,0.264
0.3,3490,0.265
0.3,3520,0.266
0.3,3540,0.267
0.3,3570,0.269
0.3,3590,0.270
0.3,3620,0.271
0.3,3640,0.272
0.3,3670,0.273
0.3,3690,0.274
0.3,3720,0.275
0.3,3740,0.277
0.3,3770,0.278
0.3,3790,0.279
0.3,3820,0.280
0.3,3850,0.281
0.3,3870,0.282
0.3,3890,0.284
0.3,3920,0.285
0.3,3950,0.286
0.3,3970,0.287
0.3,4000,0.288
0.3,4020,0.289
0.3,4050,0.291
0.3,4070,0.292
0.3,4100,0.293
0.3,4130,0.294
0.3,4150,0.295
0.3,4180,0.296
0.3,4200,0.298
0.3,4230,0.299
0.3,4250,0.300
0.3,4280,0.301
0.3,4310,0.302
0.3,4330,0.303
0.3,4360,0.305
0.3,4380,0.306
0.3,4410,0.307
0.3,4430,0.308
0.3,4460,0.309
0.3,4480,0.310
0.3,4510,0.312
0.3,4540,0.313
0.3,4560,0.314
0.3,4590,0.315
0.3,4610,0.316
0.3,4640,0.317
0.3,4670,0.319
0.3,4690,0.320
0.3,4720,0.321
0.3,4750,0.322
0.3,4770,0.323
0.3,4800,0.324
0.3,4820,0.326
0.3,4850,0.327
0.3,4870,0.328
0.3,4900,0.329
0.3,4930,0.330
0.3,4950,0.331
0.3,4980,0.333
0.3,5000,0.334
0.3,5030,0.335
0.3,5060,0.336
0.3,5080,0.337
0.3,5110,0.338
0.3,5140,0.340
0.3,5160,0.341
0.3,5190,0.342
0.3,5220,0.343
0.3,5240,0.344
0.4,5270,0.345
0.4,5290,0.347
0.4,5320,0.348
0.4,5350,0.349
0.4,5370,0.350
0.4,5400,0.351
0.4,5430,0.352
0.4,5450,0.354
0.4,5480,0.355
0.4,5500,0.356
0.4,5530,0.357
0.4,5560,0.358
0.4,5580,0.359
0.4,5610,0.361
0.4,5640,0.362
0.4,5660,0.363
0.4,5690,0.364
0.4,5720,0.365
0.4,5740,0.366
0.4,5770,0.368
0.4,5800,0.369
0.4,5820,0.370
0.4,5850,0.371
0.4,5880,0.372
0.4,5900,0.373
0.4,5930,0.375
0.4,5950,0.376
0.4,5980,0.377
0.4,6010,0.378
0.4,6030,0.379
0.4,6060,0.380
0.4,6090,0.382
0.4,6110,0.383
0.4,6140,0.384
0.4,6170,0.385
0.4,6190,0.386
0.4,6220,0.387
0.4,6240,0.389
0.4,6270,0.390
0.4,6300,0.391
0.4,6320,0.392
0.4,6350,0.393
0.4,6380,0.394
0.4,6400,0.396
0.4,6430,0.397
0.4,6460,0.398
0.4,6480,0.399
0.4,6510,0.400
0.4,6540,0.401
0.4,6560,0.403
0.4,6590,0.404
0.4,6620,0.405
0.4,6640,0.406
0.4,6670,0.407
0.4,6700,0.408
0.4,6720,0.410
0.4,6750,0.411
0.4,6780,0.412
0.4,6800,0.413
0.4,6830,0.414
0.4,6850,0.415
0.4,6880,0.417
0.4,6910,0.418
0.4,6930,0.419
0.4,6960,0.420
0.4,6990,0.421
0.4,7010,0.422
0.4,7040,0.424
0.4,7070,0.425
0.4,7090,0.426
0.4,7120,0.427
0.4,7150,0.428
0.4,7170,0.429
0.4,7200,0.431
0.4,7230,0.432
0.4,7250,0.433
0.4,7280,0.434
0.4,7310,0.435
0.4,7330,0.436
0.4,7360,0.438
0.4,7390,0.439
0.4,7410,0.440
0.4,7440,0.441
0.4,7460,0.442
0.4,7490,0.443
0.4,7510,0.444
0.5,7540,0.446
0.5,7570,0.447
0.5,7590,0.448
0.5,7620,0.449
0.5,7650,0.450
0.5,7680,0.452
0.5,7700,0.453
0.5,7730,0.454
0.5,7750,0.455
0.5,7780,0.456
0.5,7800,0.457
0.5,7830,0.458
0.5,7860,0.460
0.5,7880,0.461
0.5,7910,0.462
0.5,7940,0.463
0.5,7960,0.464
0.5,7990,0.465
0.5,8020,0.467
0.5,8040,0.468
0.5,8070,0.469
