Time (min),Force (N),Position (mm)
2E-05,0.336,-0.000500
0.002,0.364,-0.000500
0.004,0.354,-0.000500
0.005,0.309,-0.000500
0.007,0.202,-0.000200
0.009,0.457,0.00110
0.01,0.576,0.00364
0.01,0.583,0.00586
0.01,0.636,0.00790
0.02,0.743,0.00980
0.02,0.686,0.0118
0.02,0.811,0.0137
0.02,0.868,0.0156
0.02,0.965,0.0173
0.02,1.09,0.0192
0.03,1.07,0.0209
0.03,1.19,0.0227
0.03,1.51,0.0245
0.03,1.65,0.0263
0.03,1.78,0.0280
0.04,1.94,0.0298
0.04,2.26,0.0315
0.04,2.51,0.0333
0.04,2.78,0.0351
0.04,3.17,0.0369
0.04,3.57,0.0387
0.05,3.85,0.0404
0.05,4.20,0.0422
0.05,4.84,0.0440
0.05,5.47,0.0458
0.05,5.88,0.0476
0.05,6.66,0.0494
0.06,7.50,0.0511
0.06,8.57,0.0529
0.06,9.46,0.0546
0.06,10.5,0.0564
0.06,11.7,0.0582
0.07,12.8,0.0599
0.07,14.2,0.0617
0.07,15.6,0.0634
0.07,17.2,0.0652
0.07,18.9,0.0670
0.07,20.7,0.0687
0.08,22.6,0.0705
0.08,24.6,0.0723
0.08,26.9,0.0741
0.08,29.2,0.0758
0.08,31.7,0.0776
0.08,34.6,0.0794
0.09,37.5,0.0811
0.09,40.9,0.0830
0.09,44.2,0.0847
0.09,47.8,0.0865
0.09,51.6,0.0882
0.1,55.9,0.0900
0.1,60.4,0.0918
0.1,65.2,0.0936
0.1,70.1,0.0953
0.1,75.5,0.0971
0.1,81.1,0.0989
0.1,87.1,0.101
0.1,93.3,0.102
0.1,100,0.104
0.1,107,0.106
0.1,114,0.108
0.1,121,0.110
0.1,129,0.111
0.1,137,0.113
0.1,145,0.115
0.1,154,0.117
0.1,163,0.119
0.1,172,0.120
0.1,181,0.122
0.1,191,0.124
0.1,201,0.126
0.1,211,0.127
0.1,221,0.129
0.1,232,0.131
0.1,243,0.133
0.1,254,0.134
0.1,267,0.136
0.1,279,0.138
0.1,291,0.140
0.1,303,0.141
0.1,316,0.143
0.2,329,0.145
0.2,342,0.147
0.2,356,0.148
0.2,370,0.150
0.2,385,0.152
0.2,399,0.154
0.2,413,0.156
0.2,429,0.157
0.2,445,0.159
0.2,460,0.161
0.2,477,0.163
0.2,493,0.164
0.2,510,0.166
0.2,527,0.168
0.2,545,0.170
0.2,563,0.172
0.2,580,0.173
0.2,598,0.175
0.2,617,0.177
0.2,635,0.179
0.2,654,0.180
0.2,673,0.182
0.2,692,0.184
0.2,712,0.186
0.2,732,0.188
0.2,753,0.189
0.2,773,0.191
0.2,793,0.193
0.2,815,0.195
0.2,836,0.196
0.2,858,0.198
0.2,880,0.200
0.2,903,0.202
0.2,925,0.203
0.2,947,0.205
0.2,971,0.207
0.2,994,0.209
0.2,1020,0.210
0.2,1040,0.212
0.2,1070,0.214
0.2,1090,0.216
0.2,1120,0.218
0.2,1140,0.219
0.2,1170,0.221
0.2,1190,0.223
0.2,1220,0.225
0.2,1250,0.227
0.2,1270,0.228
0.2,1300,0.230
0.2,1330,0.232
0.2,1350,0.234
0.2,1380,0.235
0.2,1410,0.237
0.2,1440,0.239
0.2,1470,0.241
0.2,1500,0.242
0.2,1520,0.244
0.3,1550,0.246
0.3,1580,0.248
0.3,1610,0.250
0.3,1640,0.251
0.3,1670,0.253
0.3,1700,0.255
0.3,1730,0.257
0.3,1760,0.258
0.3,1790,0.260
0.3,1820,0.262
0.3,1860,0.264
0.3,1890,0.265
0.3,1920,0.267
0.3,1950,0.269
0.3,1990,0.271
0.3,2020,0.273
0.3,2050,0.274
0.3,2080,0.276
0.3,2120,0.278
0.3,2150,0.280
0.3,2180,0.281
0.3,2220,0.283
0.3,2250,0.285
0.3,2290,0.287
0.3,2320,0.289
0.3,2360,0.290
0.3,2390,0.292
0.3,2430,0.294
0.3,2460,0.296
0.3,2500,0.297
0.3,2540,0.299
0.3,2570,0.301
0.3,2610,0.303
0.3,2650,0.304
0.3,2680,0.306
0.3,2720,0.308
0.3,2760,0.310
0.3,2790,0.312
0.3,2830,0.313
0.3,2870,0.315
0.3,2910,0.317
0.3,2950,0.319
0.3,2990,0.320
0.3,3020,0.322
0.3,3060,0.324
0.3,3100,0.326
0.3,3140,0.327
0.3,3180,0.329
0.3,3220,0.331
0.3,3260,0.333
0.3,3300,0.335
0.3,3340,0.336
0.3,3380,0.338
0.3,3420,0.340
0.3,3460,0.342
0.3,3500,0.343
0.4,3540,0.345
0.4,3580,0.347
0.4,3620,0.349
0.4,3660,0.350
0.4,3700,0.352
0.4,3740,0.354
0.4,3780,0.356
0.4,3820,0.358
0.4,3860,0.359
0.4,3900,0.361
0.4,3950,0.363
0.4,3990,0.365
0.4,4030,0.367
0.4,4070,0.368
0.4,4110,0.370
0.4,4150,0.372
0.4,4200,0.374
0.4,4240,0.375
0.4,4280,0.377
0.4,4320,0.379
0.4,4360,0.381
0.4,4410,0.382
0.4,4450,0.384
0.4,4490,0.386
0.4,4530,0.388
0.4,4570,0.389
0.4,4620,0.391
0.4,4660,0.393
0.4,4700,0.395
0.4,4740,0.396
0.4,4790,0.398
0.4,4830,0.400
0.4,4870,0.402
0.4,4910,0.404
0.4,4950,0.405
0.4,5000,0.407
0.4,5040,0.409
0.4,5080,0.411
0.4,5120,0.412
0.4,5170,0.414
0.4,5210,0.416
0.4,5250,0.418
0.4,5300,0.420
0.4,5340,0.421
0.4,5380,0.423
0.4,5430,0.425
0.4,5470,0.427
0.4,5510,0.428
0.4,5560,0.430
0.4,5600,0.432
0.4,5640,0.434
0.4,5690,0.435
0.4,5730,0.437
0.4,5780,0.439
0.4,5820,0.441
0.4,5860,0.443
0.4,5910,0.444
0.5,5950,0.446
0.5,5990,0.448
0.5,6040,0.450
