Time (min),Force (N),Position (mm)
1.67E-05,0.343,0.000200
0.00113,0.443,0.000200
0.00224,0.436,0.000200
0.00334,0.400,0.000200
0.00445,0.450,0.000200
0.00556,0.310,0.000300
0.00667,0.504,0.000700
0.00778,0.707,0.00110
0.00889,1.01,0.00225
0.0100,1.46,0.00370
0.0111,2.19,0.00510
0.0122,2.85,0.00642
0.0133,3.42,0.00770
0.0144,4.15,0.00900
0.0155,4.88,0.0103
0.0167,5.64,0.0116
0.0178,6.26,0.0127
0.0189,7.26,0.0139
0.0200,8.12,0.0151
0.0211,9.13,0.0162
0.0222,10.1,0.0173
0.0233,11.1,0.0185
0.0244,12.2,0.0196
0.0255,13.2,0.0207
0.0266,14.3,0.0218
0.0278,15.4,0.0228
0.0289,16.4,0.0240
0.0300,17.6,0.0250
0.0311,18.9,0.0262
0.0322,19.9,0.0273
0.0333,21.2,0.0284
0.0344,22.7,0.0295
0.0355,24.0,0.0306
0.0366,25.3,0.0317
0.0377,26.8,0.0328
0.0388,28.1,0.0339
0.0400,29.6,0.0350
0.0411,31.0,0.0361
0.0422,32.6,0.0372
0.0433,34.0,0.0384
0.0444,35.7,0.0395
0.0455,37.3,0.0406
0.0466,39.1,0.0417
0.0477,40.9,0.0429
0.0488,42.6,0.0439
0.0499,44.6,0.0450
0.0510,46.5,0.0462
0.0522,48.4,0.0473
0.0533,50.4,0.0484
0.0544,52.6,0.0495
0.0555,54.8,0.0506
0.0566,57.1,0.0518
0.0577,59.5,0.0529
0.0588,61.7,0.0540
0.0599,64.0,0.0551
0.0610,66.5,0.0562
0.0621,69.1,0.0573
0.0633,71.7,0.0584
0.0644,74.2,0.0595
0.0655,76.7,0.0606
0.0666,79.6,0.0618
0.0677,82.0,0.0629
0.0688,85.0,0.0640
0.0699,87.6,0.0651
0.0710,90.4,0.0662
0.0721,93.1,0.0673
0.0732,96.0,0.0684
0.0743,98.8,0.0695
0.0755,102,0.0706
0.0766,105,0.0717
0.0777,108,0.0728
0.0788,111,0.0739
0.0799,114,0.0750
0.0810,117,0.0762
0.0821,120,0.0773
0.0832,124,0.0784
0.0843,127,0.0795
0.0854,130,0.0806
0.0866,134,0.0817
0.0877,138,0.0828
0.0888,141,0.0840
0.0899,145,0.0851
0.0910,149,0.0862
0.0921,152,0.0873
0.0932,156,0.0884
0.0943,160,0.0895
0.0954,164,0.0906
0.0965,168,0.0917
0.0976,172,0.0928
0.0988,176,0.0939
0.0999,181,0.0950
0.101,185,0.0961
0.102,190,0.0972
0.103,194,0.0983
0.104,199,0.0994
0.105,203,0.101
0.107,208,0.102
0.108,213,0.103
0.109,218,0.104
0.110,223,0.105
0.111,228,0.106
0.112,233,0.107
0.113,238,0.108
0.114,244,0.110
0.115,249,0.111
0.117,255,0.112
0.118,260,0.113
0.119,266,0.114
0.120,272,0.115
0.121,277,0.116
0.122,283,0.117
0.123,289,0.118
0.124,295,0.120
0.125,301,0.121
0.126,307,0.122
0.128,313,0.123
0.129,319,0.124
0.130,326,0.125
0.131,332,0.126
0.132,338,0.127
0.133,345,0.128
0.134,351,0.129
0.135,358,0.131
0.136,365,0.132
0.138,372,0.133
0.139,379,0.134
0.140,385,0.135
0.141,392,0.136
0.142,399,0.137
0.143,406,0.138
0.144,413,0.139
0.145,421,0.141
0.146,428,0.142
0.148,435,0.143
0.149,443,0.144
0.150,450,0.145
0.151,458,0.146
0.152,466,0.147
0.153,473,0.148
0.154,481,0.150
0.155,489,0.151
0.156,496,0.152
0.158,504,0.153
0.159,512,0.154
0.160,520,0.155
0.161,528,0.156
0.162,536,0.157
0.163,544,0.158
0.164,553,0.159
0.165,561,0.161
0.166,570,0.162
0.168,579,0.163
0.169,587,0.164
0.170,597,0.165
0.171,605,0.166
0.172,614,0.167
0.173,623,0.168
0.174,632,0.169
0.175,641,0.170
0.176,651,0.172
0.178,660,0.173
0.179,669,0.174
0.180,679,0.175
0.181,689,0.176
0.182,699,0.177
0.183,708,0.178
0.184,719,0.179
0.185,729,0.181
0.186,739,0.182
0.188,749,0.183
0.189,760,0.184
0.190,771,0.185
0.191,778,0.186
0.192,788,0.187
0.193,799,0.188
0.194,810,0.189
0.195,820,0.191
0.196,832,0.192
0.197,843,0.193
0.199,854,0.194
0.200,865,0.195
0.201,877,0.196
0.202,888,0.197
0.203,900,0.198
0.204,911,0.199
0.205,923,0.200
0.206,935,0.202
0.207,946,0.203
0.209,958,0.204
0.210,971,0.205
0.211,982,0.206
0.212,995,0.207
0.213,1010,0.208
0.214,1020,0.209
0.215,1030,0.211
0.216,1050,0.212
0.217,1060,0.213
0.219,1070,0.214
0.220,1080,0.215
0.221,1100,0.216
0.222,1110,0.217
0.223,1120,0.218
0.224,1140,0.219
0.225,1150,0.220
0.226,1160,0.222
0.227,1180,0.223
0.229,1190,0.224
0.230,1200,0.225
0.231,1220,0.226
0.232,1230,0.227
0.233,1240,0.228
0.234,1260,0.229
0.235,1270,0.230
0.236,1290,0.231
0.237,1300,0.233
0.239,1320,0.234
0.240,1330,0.235
