Time (min),Force (N),Position (mm)
1.67E-05,0.450,-0.000100
0.00106,0.493,-0.000100
0.00210,0.514,-0.000100
0.00314,0.507,-0.000100
0.00418,0.528,-0.000100
0.00522,0.518,-0.000100
0.00627,0.486,0.000100
0.00731,0.603,0.000500
0.00835,0.964,0.00210
0.00939,1.31,0.00320
0.0104,1.77,0.00440
0.0115,2.16,0.00560
0.0125,2.51,0.00680
0.0136,3.02,0.00800
0.0146,3.36,0.00910
0.0156,3.95,0.0103
0.0167,4.32,0.0114
0.0177,5.01,0.0126
0.0188,5.70,0.0137
0.0198,6.14,0.0147
0.0208,6.94,0.0158
0.0219,7.64,0.0168
0.0229,8.15,0.0178
0.0240,9.01,0.0189
0.0250,9.81,0.0199
0.0261,10.7,0.0210
0.0271,11.5,0.0220
0.0281,12.5,0.0230
0.0292,13.4,0.0241
0.0302,14.5,0.0252
0.0313,15.6,0.0262
0.0323,16.7,0.0272
0.0333,17.9,0.0283
0.0344,19.1,0.0293
0.0354,20.4,0.0304
0.0365,21.7,0.0314
0.0375,23.2,0.0325
0.0386,24.6,0.0336
0.0396,26.1,0.0346
0.0406,27.8,0.0356
0.0417,29.6,0.0366
0.0427,31.3,0.0377
0.0438,33.1,0.0387
0.0448,34.8,0.0398
0.0458,36.9,0.0408
0.0469,39.0,0.0418
0.0479,41.1,0.0429
0.0490,43.2,0.0439
0.0500,45.5,0.0450
0.0511,47.8,0.0460
0.0521,50.1,0.0470
0.0531,52.6,0.0481
0.0542,55.1,0.0491
0.0552,57.6,0.0502
0.0563,60.5,0.0512
0.0573,63.2,0.0522
0.0583,65.9,0.0533
0.0594,68.7,0.0543
0.0604,71.5,0.0554
0.0615,74.6,0.0564
0.0625,77.7,0.0575
0.0636,81.1,0.0585
0.0646,84.1,0.0595
0.0656,87.4,0.0606
0.0667,90.8,0.0616
0.0677,94.2,0.0626
0.0688,97.7,0.0637
0.0698,101,0.0648
0.0708,105,0.0658
0.0719,108,0.0668
0.0729,112,0.0679
0.0740,116,0.0689
0.0750,120,0.0700
0.0761,124,0.0710
0.0771,128,0.0720
0.0781,132,0.0730
0.0792,136,0.0741
0.0802,141,0.0751
0.0813,145,0.0762
0.0823,150,0.0772
0.0833,155,0.0783
0.0844,160,0.0794
0.0854,165,0.0804
0.0865,170,0.0814
0.0875,175,0.0825
0.0885,180,0.0835
0.0896,185,0.0845
0.0906,190,0.0856
0.0917,196,0.0866
0.0927,201,0.0876
0.0938,207,0.0887
0.0948,213,0.0897
0.0958,219,0.0908
0.0969,225,0.0918
0.0979,231,0.0928
0.0990,237,0.0939
0.100,244,0.0950
0.101,250,0.0960
0.102,256,0.0970
0.103,263,0.0981
0.104,270,0.0992
0.105,277,0.100
0.106,284,0.101
0.107,290,0.102
0.108,297,0.103
0.109,305,0.104
0.110,312,0.105
0.111,319,0.106
0.113,326,0.108
0.114,334,0.109
0.115,341,0.110
0.116,350,0.111
0.117,357,0.112
0.118,365,0.113
0.119,373,0.114
0.120,381,0.115
0.121,389,0.116
0.122,397,0.117
0.123,405,0.118
0.124,413,0.119
0.125,422,0.120
0.126,430,0.121
0.127,439,0.122
0.128,448,0.123
0.129,456,0.124
0.130,465,0.125
0.131,474,0.126
0.132,483,0.127
0.133,492,0.128
0.134,501,0.129
0.135,510,0.130
0.136,520,0.132
0.138,529,0.133
0.139,539,0.134
0.140,548,0.135
0.141,558,0.136
0.142,567,0.137
0.143,577,0.138
0.144,586,0.139
0.145,596,0.140
0.146,606,0.141
0.147,616,0.142
0.148,626,0.143
0.149,636,0.144
0.150,647,0.145
0.151,658,0.146
0.152,668,0.147
0.153,678,0.148
0.154,689,0.149
0.155,699,0.150
0.156,710,0.151
0.157,721,0.152
0.158,732,0.153
0.159,743,0.154
0.160,753,0.155
0.161,765,0.157
0.163,776,0.158
0.164,787,0.159
0.165,798,0.160
0.166,810,0.161
0.167,821,0.162
0.168,832,0.163
0.169,844,0.164
0.170,856,0.165
0.171,868,0.166
0.172,879,0.167
0.173,890,0.168
0.174,902,0.169
0.175,914,0.170
0.176,926,0.171
0.177,938,0.172
0.178,949,0.173
0.179,961,0.174
0.180,974,0.175
0.181,986,0.176
0.182,999,0.177
0.183,1010,0.178
0.184,1020,0.179
0.185,1040,0.180
0.186,1050,0.182
0.187,1060,0.183
0.189,1070,0.184
0.190,1090,0.185
0.191,1100,0.186
0.192,1110,0.187
0.193,1130,0.188
0.194,1140,0.189
0.195,1150,0.190
0.196,1170,0.191
0.197,1180,0.192
0.198,1190,0.193
0.199,1210,0.194
0.200,1220,0.195
0.201,1230,0.196
0.202,1250,0.197
0.203,1260,0.198
0.204,1280,0.199
0.205,1290,0.200
0.206,1300,0.201
0.207,1320,0.202
0.208,1330,0.203
0.209,1340,0.204
0.210,1360,0.205
0.211,1370,0.207
0.212,1390,0.208
0.214,1400,0.209
0.215,1420,0.210
0.216,1430,0.211
0.217,1450,0.212
0.218,1460,0.213
0.219,1480,0.214
0.220,1490,0.215
0.221,1510,0.216
0.222,1520,0.217
0.223,1540,0.218
0.224,1550,0.219
0.225,1570,0.220
0.226,1580,0.221
0.227,1600,0.222
0.228,1610,0.223
0.229,1630,0.224
0.230,1640,0.225
0.231,1660,0.226
0.232,1680,0.227
0.233,1690,0.228
0.234,1710,0.229
0.235,1720,0.230
0.236,1740,0.231
0.237,1760,0.233
0.239,1770,0.234
0.240,1790,0.235
0.241,1800,0.236
0.242,1820,0.237
0.243,1840,0.238
0.244,1850,0.239
